
Netlist successfully made
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.16Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single seconds by thread number 2
1957.16seconds by thread number 1
0.000135516seconds by thread number 3
Time taken to backtrack (very imp) 0.000249841seconds by thread number 5
Time taken to backtrack (very imp) 0.00028438seconds by thread number 3
Time taken to backtrack (very imp) 0.000265091seconds by thread number 1
Time taken to backtrack (very imp) 0.000149013seconds by thread number 2
Time taken to backtrack (very imp) 0.000165625seconds by thread number 0
Time taken to backtrack (very imp) 0.000181787seconds by thread number 4
Time taken to reroute 1.7956e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 4.61e-07seconds by thread number 4
Maze routing a batch 
Time taken to reroute 3.6071e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 7.7893e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 5.8395e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 9.3113e-05seconds by thread number 5
Maze routing a batch 
Time taken to rip nets 7.81e-07seconds by thread number 2
Time taken to rip nets 8.31e-07seconds by thread number 4
Time taken to rip nets 9.62e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.09999e-08seconds by thread number 0
Time taken to rip nets 9.42e-07seconds by thread number 5
Time taken to rip nets 9.92e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to rip nets 1.042e-06seconds by thread number 3
Time taken to do Bellmann ford relaxations 4e-08seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 1
5
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 0
Time taken to backtrack under #pragma omp single 0.000144224seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.16Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 4
seconds by thread number 3
Time taken to backtrack (very imp) 0.000210664seconds by thread number 5
Time taken to backtrack (very imp) 0.000191647seconds by thread number 1
Time taken to backtrack (very imp) 0.000153502seconds by thread number 3
Time taken to backtrack (very imp) 0.000280361seconds by thread number 4
Time taken to backtrack (very imp) 0.000297304seconds by thread number 2
Time taken to backtrack (very imp) 0.000263768seconds by thread number 0
Time taken to reroute 1.6843e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 3.4698e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 4.71e-07seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.3775e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 6.9116e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 8.8784e-05seconds by thread number 5
Maze routing a batch 
Time taken to rip nets 7.41e-07seconds by thread number 4
Time taken to rip nets 4.61e-07seconds by thread number 0
Time taken to rip nets 7.71e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to rip nets 9.42e-07seconds by thread number 1
Time taken to rip nets 9.22e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to rip nets 1.002e-06seconds by thread number 3
Time taken to do Bellmann ford relaxations 4e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 5
Time taken to backtrack under #pragma omp single 0.000138422seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.16Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single seconds by thread number 1
1957.16seconds by thread number 4
1957.16seconds by thread number 2
1957.16seconds by thread number 3
Time taken to backtrack (very imp) 0.000169554seconds by thread number 5
Time taken to backtrack (very imp) 0.000154654seconds by thread number 3
Time taken to backtrack (very imp) 0.000200164seconds by thread number 1
Time taken to backtrack (very imp) 0.000292886seconds by thread number 0
Time taken to backtrack (very imp) 0.000276203seconds by thread number 4
Time taken to backtrack (very imp) 0.00025951seconds by thread number 2
Time taken to reroute 2.5971e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 4.2424e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.51e-07seconds by thread number 2
Maze routing a batch 
Time taken to reroute 8.0919e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 6.1381e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 9.6239e-05seconds by thread number 5
Maze routing a batch 
Time taken to rip nets 7.62e-07seconds by thread number 4
Time taken to rip nets 4.41e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to rip nets 8.02e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to rip nets 9.21e-07seconds by thread number 5
Time taken to rip nets 9.82e-07seconds by thread number 1
Time taken to rip nets 1.062e-06seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 2
1957.16seconds by thread number 5
Time taken to backtrack under #pragma omp single 0.000151017seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 0
Time taken to backtrack (very imp) 0.000297275seconds by thread number 4
Time taken to backtrack (very imp) 0.000264109seconds by thread number 0
Time taken to backtrack (very imp) 0.000247677seconds by thread number 2
Time taken to backtrack (very imp) 0.000146658seconds by thread number 3
Time taken to backtrack (very imp) 0.000180705seconds by thread number 5
Time taken to backtrack (very imp) 0.000161728seconds by thread number 1
Time taken to reroute 1.9659e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.41e-07seconds by thread number 1
Maze routing a batch 
Time taken to reroute 3.4769e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 5.2142e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 6.8945e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 8.5328e-05seconds by thread number 4
Maze routing a batch 
Time taken to rip nets 7.22e-07seconds by thread number 5
Time taken to rip nets 7.22e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 1.153e-06seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to rip nets 1.032e-06seconds by thread number 2
Time taken to rip nets 1.032e-06seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to rip nets 8.82e-07seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 3
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 2
Time taken to backtrack under #pragma omp single 0.000156598seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 1
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 4
Time taken to backtrack (very imp) 0.000194042seconds by thread number 0
Time taken to backtrack (very imp) 0.000161076seconds by thread number 4
Time taken to backtrack (very imp) 0.000210434seconds by thread number 2
Time taken to backtrack (very imp) 0.000263217seconds by thread number 1
Time taken to backtrack (very imp) 0.000317494seconds by thread number 5
Time taken to backtrack (very imp) 0.000282295seconds by thread number 3
Time taken to reroute 1.5571e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 3.1422e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 4.71e-07seconds by thread number 3
Maze routing a batch 
Time taken to reroute 7.0138e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 8.7372e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.3365e-05seconds by thread number 2
Maze routing a batch 
Time taken to rip nets 3.11e-07seconds by thread number 3
Time taken to rip nets 5.41e-07seconds by thread number 1
Time taken to rip nets 3.41e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.99998e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 3
Time taken to rip nets 6.61e-07seconds by thread number 4
Time taken to rip nets 5.01e-07seconds by thread number 0
Time taken to rip nets 5.01e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.16seconds by thread number 0
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 0.000133502seconds by thread number 1
1957.16seconds by thread number 3
